181	somatic
158	somatic
124	somatic
99	somatic
147	somatic
150	somatic
114	somatic
101	somatic
99	somatic
203	somatic
120	somatic
159	somatic
153	somatic
80	somatic
101	somatic
77	somatic
116	somatic
102	somatic
185	somatic
157	somatic
111	somatic
65	somatic
66	somatic
118	somatic
102	somatic
115	somatic
195	somatic
119	somatic
142	somatic
170	somatic
102	somatic
132	somatic
107	somatic
156	somatic
142	somatic
127	somatic
114	somatic
173	somatic
144	somatic
126	somatic
93	somatic
131	somatic
103	somatic
156	somatic
165	somatic
105	somatic
167	somatic
110	somatic
154	somatic
71	somatic
183	somatic
119	somatic
110	somatic
206	somatic
135	somatic
128	somatic
205	somatic
166	somatic
34	somatic
99	somatic
90	somatic
122	somatic
117	somatic
95	somatic
92	somatic
145	somatic
101	somatic
151	somatic
138	somatic
83	somatic
124	somatic
78	somatic
116	somatic
103	somatic
115	somatic
85	somatic
88	somatic
82	somatic
131	somatic
96	somatic
141	somatic
108	somatic
105	somatic
142	somatic
106	somatic
156	somatic
100	somatic
108	somatic
140	somatic
158	somatic
182	somatic
138	somatic
175	somatic
97	somatic
95	somatic
193	somatic
161	somatic
183	somatic
133	somatic
131	somatic
132	somatic
119	somatic
177	somatic
166	somatic
149	somatic
117	somatic
121	somatic
157	somatic
126	somatic
86	somatic
110	somatic
110	somatic
136	somatic
119	somatic
189	somatic
70	somatic
95	somatic
178	somatic
182	somatic
156	somatic
57	somatic
127	somatic
111	somatic
140	somatic
115	somatic
110	somatic
128	somatic
125	somatic
145	somatic
95	somatic
96	somatic
119	somatic
144	somatic
106	somatic
126	somatic
95	somatic
107	somatic
101	somatic
107	somatic
117	somatic
137	somatic
133	somatic
33	somatic
186	somatic
136	somatic
124	somatic
169	somatic
119	somatic
92	somatic
146	somatic
145	somatic
113	somatic
179	somatic
179	somatic
136	somatic
126	somatic
104	somatic
101	somatic
151	somatic
92	somatic
159	somatic
99	somatic
132	somatic
56	somatic
114	somatic
145	somatic
130	somatic
103	somatic
174	somatic
92	somatic
101	somatic
130	somatic
111	somatic
171	somatic
177	somatic
109	somatic
94	somatic
98	somatic
105	somatic
170	somatic
126	somatic
146	somatic
60	somatic
100	somatic
135	somatic
151	somatic
156	somatic
136	somatic
91	somatic
97	somatic
108	somatic
139	somatic
112	somatic
60	somatic
155	somatic
119	somatic
134	somatic
112	somatic
119	somatic
118	somatic
124	somatic
84	somatic
152	somatic
156	somatic
72	somatic
1445	somatic
77	somatic
141	somatic
61	somatic
79	somatic
123	somatic
91	somatic
95	somatic
160	somatic
170	somatic
114	somatic
87	somatic
119	somatic
73	somatic
126	somatic
159	somatic
137	somatic
145	somatic
125	somatic
200	somatic
178	somatic
139	somatic
106	somatic
151	somatic
91	somatic
144	somatic
178	somatic
150	somatic
97	somatic
139	somatic
117	somatic
140	somatic
208	somatic
81	somatic
148	somatic
108	somatic
150	somatic
101	somatic
122	somatic
104	somatic
63	somatic
128	somatic
103	somatic
147	somatic
163	somatic
104	somatic
119	somatic
117	somatic
149	somatic
68	somatic
71	somatic
220	somatic
105	somatic
144	somatic
101	somatic
156	somatic
191	somatic
146	somatic
182	somatic
153	somatic
128	somatic
136	somatic
172	somatic
125	somatic
134	somatic
82	somatic
115	somatic
79	somatic
97	somatic
219	somatic
134	somatic
170	somatic
142	somatic
122	somatic
142	somatic
122	somatic
153	somatic
70	somatic
76	somatic
161	somatic
137	somatic
108	somatic
130	somatic
98	somatic
143	somatic
147	somatic
102	somatic
97	somatic
129	somatic
99	somatic
87	somatic
134	somatic
146	somatic
130	somatic
114	somatic
113	somatic
125	somatic
127	somatic
81	somatic
115	somatic
142	somatic
94	somatic
110	somatic
123	somatic
131	somatic
95	somatic
107	somatic
96	somatic
192	somatic
171	somatic
109	somatic
100	somatic
127	somatic
71	somatic
198	somatic
175	somatic
88	somatic
126	somatic
82	somatic
118	somatic
123	somatic
137	somatic
110	somatic
119	somatic
113	somatic
99	somatic
184	somatic
159	somatic
89	somatic
